INCOME_TYPE,EDUCATION_,CUSTOMER_CATEGORY_,income,DEPENDANT_NUMBER,IS_EMPL,COUNT_ACTIVE_CREDIT_NO_CC,CNT_MNTH_FROM_LAST_PMNT,age,experience,inquiry_14_day,inquiry_21_day,count_mnth_act_passport,UID
OTHER,high,Corporate,25885,0,1,,,23.390291189,1.3820720114,,,3.2505651621,136498
OTHER,elementary,Corporate,14516,0,1,,,24.785695037,0.5172018864,,,2.684325174,136525
OTHER,high,Corporate,18536,0,1,0,,23.442173815,1.899708062,0,0,3.401077925,136526
2NDFL,elementary,,26597,0,0,,,23.378082192,2.3315068493,,,3.3068493151,136534
2NDFL,elementary,,11026,0,0,,,24.22739726,0.8372108691,,,4.1589041096,136545
OTHER,elementary,Corporate,34017,0,1,1,0.241218638,24.076712329,1.2876712329,0,0,4.0082191781,136559
OTHER,elementary,Corporate,34017,0,1,1,0.241218638,24.076712329,1.2876712329,0,0,4.0082191781,136560
OTHER,beginner,Corporate,43500,0,0,0,4.4740143369,24.161643836,2.7315068493,1,1,4.0712328767,136564
2NDFL,elementary,,17400,0,0,,,24.087671233,0.3643835616,,,4.0054794521,136576
2NDFL,elementary,,36199,0,0,0,,23.854794521,0.697552212,0,0,3.4438356164,136583
OTHER,advanced,,21750,0,0,,,23.942465753,0.7726027397,,,3.8657534247,136588
OTHER,elementary,Corporate,40571,0,1,1,0.4771057348,24.278688525,0.5058761883,0,0,4.1775956284,136596
2NDFL,advanced,,16953,0,0,1,0.7966845878,24.66772962,1.0869077027,0,0,3.5300546448,136610
2NDFL,elementary,,,0,0,,,24.569863014,0.5589041096,,,3.9178082192,136625
OTHER,advanced,Corporate,24008,0,0,0,-0.662477599,24.260273973,0.5698630137,1,1,4.0794520548,136671
OTHER,elementary,Corporate,25791,0,1,0,0.7596550179,24.759847294,0.7653117748,0,0,4.5521970207,136674
OTHER,elementary,Corporate,30023,0,1,1,0.213015233,23.882191781,0.4159817352,0,0,2.6520547945,136677
OTHER,elementary,Corporate,17871,0,1,0,2.2806675627,23.134246575,5.068725204,0,0,3.0849315068,136706
2NDFL,elementary,,,0,1,0,7.3744399642,23.857534247,0.5006811887,0,0,3.7534246575,136743
2NDFL,elementary,,24951,0,0,0,11.246729391,24.50614567,0.4241784565,0,0,4.4187139756,136746
OTHER,elementary,Corporate,20062,0,1,,,24.87299199,0.5579234973,,,4.7771015795,136776
OTHER,beginner,,50000,0,0,0,2.4038082437,24.565992964,1.701369863,0,0,4.4649000674,136795
OTHER,high,Corporate,13137,0,1,,,24.596137435,1.0810689423,,,4.5029867505,136813
2NDFL,elementary,,185284,0,0,,,23.876712329,1.4439628715,,,3.7780821918,136843
OTHER,elementary,Corporate,27538,0,1,0,3.219578853,24.655737705,1.3404895576,0,0,4.6338797814,136849
OTHER,elementary,Corporate,21961,0,1,,,23.129350999,2.9540085336,,,3.0581181226,136888
OTHER,elementary,Corporate,57428,0,1,0,12.762589606,23.353424658,3.4383561644,0,0,3.304109589,136890
OTHER,elementary,Corporate,23246,0,1,1,0.8935483871,23.633879781,2.8178531327,0,0,3.6338797814,136910
OTHER,high,,45240,0,0,,,24.399228984,0.3663522719,,,3.1499139157,136931
2NDFL,elementary,,40219,0,0,0,,24.344262295,1.2959952092,0,0,4.2459016393,136948
2NDFL,elementary,,12887,0,0,0,1348.9251344,23.56284153,0.9139456546,0,1,3.5081967213,136953
OTHER,advanced,Corporate,30764,0,1,,,24.407103825,1.5844599147,,,3.3296653941,136976
2NDFL,elementary,,54074,0,0,0,0.6960573477,24.778823265,3.4418369638,0,0,3.6363575118,136993
OTHER,elementary,Corporate,24704,0,1,1,2.9923163082,23.160146718,2.5300097313,0,0,1.2094617861,137004
OTHER,elementary,Corporate,13582,0,1,,,23.277296205,1.9677071637,,,3.1759263418,137054
OTHER,elementary,Corporate,17909,0,1,0,3.5408602151,24.177595628,2.8368590463,0,0,4.1393442623,137103
2NDFL,elementary,,31114,0,0,0,,24.773224044,3.8278014821,2,2,4.7295081967,137113
OTHER,advanced,Corporate,20877,0,1,1,0.5383960573,23.789617486,2.5334755595,0,0,2.4595029568,137119
OTHER,elementary,,19413,0,0,,,24.446410659,3.9342465753,,,4.1753424658,137136
2NDFL,elementary,,65089,0,0,0,1.6003584229,24.987708661,0.8205853732,0,1,4.7548319485,137144
OTHER,elementary,Corporate,19824,0,1,2,0.3471550179,24.864847668,0.9522793622,1,1,1.4659405644,137166
2NDFL,elementary,,34800,0,0,1,0.925,24.952279362,1.0315143349,2,2,4.9003667939,137180
2NDFL,elementary,,18223,0,0,,,23.93442623,4.087431694,,,2.2571449959,137211
OTHER,high,Corporate,22482,0,1,0,,24.997043192,0.2682760686,0,0,4.8956733288,137217
2NDFL,elementary,,11642,0,0,,,24.04109589,0.4928587469,,,3.4493150685,137227
2NDFL,elementary,,28477,0,0,,,24.661778576,4.2109589041,,,4.6153304888,137231
OTHER,elementary,Corporate,27829,0,1,1,0.4026433692,23.945355191,0.5391047234,0,0,3.8469945355,137243
OTHER,high,Corporate,33861,0,1,1,0.6952060932,23.422329516,0.4918032787,0,0,3.3127404746,137257
2NDFL,elementary,,32403,0,0,3,0.636312724,24.407103825,2.1567482596,0,0,4.2267759563,137260
2NDFL,elementary,,32403,0,0,3,0.636312724,24.407103825,2.1567482596,0,0,4.2267759563,137261
OTHER,elementary,,60000,0,0,1,0.3704077061,24.246575342,0.4,1,1,4.1698630137,137262
OTHER,elementary,,60000,0,0,1,0.3704077061,24.246575342,0.4,1,1,4.1698630137,137263
OTHER,elementary,Corporate,17028,0,1,,,23.01819747,1.8620330863,,,2.9223070589,137299
2NDFL,elementary,,27442,0,0,,,24.328767123,2.1315068493,,,4.2520547945,137336
OTHER,elementary,Corporate,11267,0,1,1,1.1122311828,24.862025601,5.2072310802,0,0,4.6072310802,137343
OTHER,advanced,Corporate,49455,0,1,,,24.177595628,0.6420765027,,,4.1202185792,137357
2NDFL,elementary,,16530,0,0,0,1.2801075269,24.598360656,0.4453551913,1,1,4.5327868852,137382
2NDFL,elementary,,17968,0,0,0,5.146281362,24.396466801,3.8602739726,1,1,4.3336252714,137403
OTHER,high,Corporate,11484,0,1,,,23.371098136,0.5054644809,,,3.2779474512,137406
OTHER,elementary,Corporate,51480,0,1,4,0.5729166667,24.653005464,0.5519125683,0,0,4.5519125683,137410
OTHER,elementary,Corporate,51480,0,1,4,0.5729166667,24.653005464,0.5519125683,0,0,4.5519125683,137411
2NDFL,elementary,,25304,0,0,1,1.5391129032,23.336065574,2.3911670035,0,0,3.2595628415,137415
OTHER,elementary,Corporate,17017,0,1,,,23.076323078,0.4544052699,,,3.0516655438,137434
OTHER,elementary,Corporate,20003,0,0,,,23.054794521,1.9867579909,,,2.8328767123,137442
2NDFL,elementary,,9748,0,0,1,0.7318772401,24.831858672,0.4,1,1,4.6952466502,137453
2NDFL,high,,17046,0,0,0,,23.080679692,0.7162961299,0,0,3.0478029793,137465
OTHER,elementary,,25000,0,0,0,3.1221774194,24.900598847,0.9690919979,2,2,3.4972677596,137472
2NDFL,elementary,,24048,0,0,0,10.28297491,23.556164384,0.6669511191,1,1,3.5260273973,137485
2NDFL,elementary,,17922,0,0,,,24.424650049,5.904109589,,,1.7205479452,137486
OTHER,advanced,,35000,0,0,0,,23.265850737,3.0494123812,0,1,2.1672206003,137521
OTHER,elementary,Corporate,16435,0,1,,,24.139726027,1.0543378995,,,0.6712328767,137538
OTHER,advanced,Corporate,21134,0,1,1,1.2750448029,23.446575342,1.2385433041,0,0,3.3726027397,137549
OTHER,beginner,,13000,0,0,,,24.193989071,0.5655737705,,,0.9185492926,137551
OTHER,elementary,,20010,0,0,,,24.131147541,1.7433640243,,,3.9098360656,137558
2NDFL,elementary,,29338,0,0,,,23.030234299,0.7896174863,,,2.4494123812,137570
2NDFL,advanced,,13368,0,0,,,23.21369863,0.5605359683,,,3.1917808219,137582
OTHER,elementary,,13000,0,0,0,6,23.56284153,0.8704543753,2,2,2.2101804027,137599
OTHER,advanced,,35000,0,0,,,23.612021858,1.3659929635,,,2.6783217307,137627
2NDFL,advanced,,28359,0,0,,,24.599513437,5.704109589,,,4.4956883,137644
2NDFL,elementary,,18772,0,0,1,2.9902553763,24.552092222,4.4863387978,0,0,4.502777154,137651
2NDFL,elementary,,22695,0,0,0,,24.880193128,3.655535594,1,2,4.8253986077,137660
OTHER,high,Corporate,24549,0,1,0,,23.956284153,0.4571225391,0,1,3.8797814208,137672
OTHER,elementary,Corporate,11313,0,1,0,,24.588636874,0.2297327644,0,0,4.4817875589,137688
OTHER,advanced,Corporate,20771,0,1,0,1344.9541891,24.232652145,0.3641589939,0,0,4.1367617337,137691
2NDFL,elementary,,22222,0,0,,,23.361643836,1.7342465753,,,3.295890411,137694
OTHER,high,Corporate,18792,0,1,,,23.882513661,0.4781420765,,,1.6089602515,137705
OTHER,elementary,Corporate,37722,0,1,,,23.382034583,1.1327195149,,,0.0355191257,137718
2NDFL,elementary,,9648,0,0,,,23.144801258,2.6242533124,,,0.5174039973,137729
OTHER,elementary,Corporate,43330,0,1,,,24.276712329,0.4927539486,,,3.8136986301,137743
OTHER,elementary,,25000,0,0,,,24.985889662,1.9036978816,,,0.4269855528,137751
2NDFL,elementary,,17400,0,0,,,24.822404372,0.9234972678,,,0.0792349727,137752
2NDFL,elementary,,19662,0,0,1,0.7669578853,24.532786885,4.2131147541,1,1,4.4289617486,137757
2NDFL,advanced,,11531,0,0,,,23.830601093,0.5283629014,,,2.9146642713,137764
OTHER,elementary,,8294,0,1,0,1351.3996864,24.371584699,0.4535519126,0,1,4.306010929,137777
OTHER,elementary,Corporate,18101,0,1,0,,23.43989071,0.4105546822,0,0,3.3442622951,137780
OTHER,elementary,Corporate,23470,0,1,2,0.5676971326,24.683486788,2.2575342466,0,0,4.5987873344,137811
2NDFL,beginner,,16595,0,0,0,1.342921147,23.915068493,0.6510217831,1,1,3.8164383562,137818
2NDFL,elementary,,74788,0,0,1,1.081765233,23.542465753,0.6616288644,0,0,3.5232876712,137823
OTHER,elementary,Corporate,12955,0,1,1,0.7884632616,24.464630586,0.382663373,0,1,2.0657534247,137845
2NDFL,elementary,,,0,1,,,22.808795569,0.6912568306,,,2.6608503631,137848
2NDFL,elementary,,13176,0,0,,,24.68421289,0.6104423984,,,4.6131746388,137856
2NDFL,advanced,,10315,0,0,,,23.016692866,0.8278688525,,,2.9536791676,137859
2NDFL,elementary,,29734,0,0,,,23.802739726,1.5260273973,,,3.7315068493,137865
OTHER,high,Corporate,16631,0,1,,,23.265027322,0.818541807,,,2.7034733139,137870
OTHER,elementary,Corporate,11487,0,1,,,24.70368291,2.0269705816,,,4.6351897597,137888
OTHER,elementary,Corporate,25509,0,1,3,1.1775089606,24.929710308,0.9351747885,0,0,4.7220600344,137894
2NDFL,elementary,Corporate,17475,0,1,0,2.8626792115,24.475409836,1.0606781945,0,0,4.2950819672,137899
OTHER,elementary,,25000,0,0,,,23.283801183,1.412568306,,,3.1796915937,137921
2NDFL,advanced,,24360,0,0,1,1.0467069892,24.508196721,4.6010928962,0,0,1.0363500262,137951
OTHER,elementary,Corporate,21321,0,1,0,4.6024417563,23.452623699,1.7074182199,0,0,2.7594730144,137964
OTHER,elementary,,22000,0,0,0,,24.648177259,1.4947526012,0,0,4.5605060259,137973
OTHER,elementary,Corporate,13222,0,1,0,2.9521729391,24.524590164,1.3731716446,0,0,4.4781420765,137986
OTHER,elementary,Corporate,29569,0,1,,,24.019125683,0.349726776,,,3.9316939891,137998
OTHER,elementary,Corporate,27911,0,1,,,23.821917808,3.1890410959,,,3.7808219178,137999
OTHER,high,Corporate,30000,0,0,,,23.449315068,0.5863013699,,,3.2,138060
OTHER,elementary,Corporate,63665,0,1,1,0.2159722222,24.290366045,0.4870873568,0,0,4.1150684932,138069
OTHER,elementary,Corporate,63665,0,1,1,0.2159722222,24.290366045,0.4870873568,0,0,4.1150684932,138070
2NDFL,high,,22871,0,0,1,0.9826612903,24.081967213,5.5664870125,1,1,2.0678568755,138082
2NDFL,advanced,,22858,0,0,0,,23.114432218,2.9336103002,1,1,2.9993637248,138097
OTHER,elementary,Corporate,33895,0,1,0,1.8588933692,24.557377049,3.7021034509,0,0,2.617171944,138103
OTHER,elementary,Corporate,33895,0,1,0,1.8588933692,24.557377049,3.7021034509,0,0,2.617171944,138104
OTHER,elementary,Corporate,33895,0,1,0,1.8588933692,24.557377049,3.7021034509,0,0,2.617171944,138105
2NDFL,elementary,,11256,0,0,2,0.9173611111,23.385245902,1.1882476233,0,0,3.3278688525,138112
OTHER,elementary,,28608,0,0,,,23.578082192,0.4127180178,,,3.5397260274,138114
OTHER,elementary,Corporate,16899,0,1,1,1.0875,23.286885246,1.0733363276,0,0,3.0760760536,138138
OTHER,high,,18780,0,0,1,1.3423835125,23.004685979,0.8594805,0,0,2.851261322,138146
OTHER,elementary,Corporate,34294,0,1,,,23.024432967,1.8545699528,,,2.7915562542,138150
2NDFL,elementary,,24235,0,0,,,24.56284153,0.5928961749,,,3.4969383936,138169
2NDFL,elementary,,16374,0,0,,,24.864540759,1.2552511416,,,4.0164383562,138171
OTHER,elementary,Corporate,26698,0,1,0,,24.450819672,1.131604162,0,0,4.3797814208,138186
OTHER,high,Corporate,73319,0,1,1,0.6691084229,23.74863388,5.6473089303,0,0,3.5733363276,138191
OTHER,advanced,Corporate,32420,0,1,,,23.125391122,4.1967213115,,,3.11991167,138195
2NDFL,elementary,,9424,0,0,,,23.797814208,0.9765551314,,,1.8203907478,138203
2NDFL,elementary,,14649,0,0,,,23.346994536,0.5694513062,,,3.281420765,138205
2NDFL,elementary,,36166,0,0,0,8.2437051971,24.230084587,3.0493150685,0,0,4.216423385,138217
2NDFL,elementary,,29420,0,0,,,24.432876712,1.5671232877,,,4.3369863014,138222
OTHER,high,,35000,0,0,1,0.6279345878,24.802275619,4.0136986301,1,1,4.7066472041,138230
OTHER,high,,35000,0,0,1,0.6279345878,24.802275619,4.0136986301,1,1,4.7066472041,138231
OTHER,high,Corporate,31069,0,1,,,23.018040272,0.765985478,,,1.6454375327,138251
OTHER,elementary,,14061,0,0,,,23.310801707,0.4726775956,,,3.2888838985,138261
OTHER,elementary,,9894,0,0,,,23.071008309,1.0929261172,,,2.9285425556,138273
OTHER,advanced,,30000,0,0,0,,23.208473688,3.9918032787,0,0,2.1098435512,138293
2NDFL,elementary,,,0,1,,,24.060273973,2.5780821918,,,3.9315068493,138297
OTHER,high,Corporate,16510,0,1,1,0.8260752688,23.14730893,0.5445692043,0,0,1.418541807,138313
OTHER,elementary,,20000,0,0,,,23.073972603,0.6568979714,,,2.9506849315,138340
OTHER,high,Corporate,34500,0,1,0,1352.7601927,24.081967213,1.61991167,0,0,3.9972677596,138342
2NDFL,advanced,,30450,0,0,,,23.292147616,0.7003667939,,,3.1989969309,138355
OTHER,elementary,Corporate,16932,0,1,0,,24.642503181,0.4075305038,0,0,4.5468747661,138359
2NDFL,elementary,,50929,0,0,,,24.590163934,2.3235421813,,,0.2841530055,138373
OTHER,elementary,Corporate,23581,0,1,,,24.850916985,1.0016019163,,,4.7358484917,138379
2NDFL,elementary,,25878,0,0,1,0.5406586022,23.01369863,2.8520547945,0,0,2.9342465753,138388
2NDFL,advanced,,20065,0,0,1,0.5058467742,24.662557078,3.9616438356,1,2,4.6297701924,138409
2NDFL,elementary,,14839,0,0,,,23.237195898,0.6755520623,,,3.2097986376,138414
OTHER,elementary,Corporate,29131,0,0,0,,24.246575342,4.9529680365,0,0,2.1917808219,138427
2NDFL,high,,12657,0,0,1,1.1520833333,24.188809043,1.1915487686,0,0,2.6107268508,138436
2NDFL,advanced,,14363,0,0,0,14.958781362,24.306422636,0.665326746,0,0,4.2077924994,138443
OTHER,advanced,,40000,0,0,1,1.7304883513,24.410412456,2.1643835616,0,0,3.4767123288,138453
2NDFL,elementary,,44875,0,0,4,-0.820698925,24.509589041,2.9506849315,1,1,4.4246575342,138474
2NDFL,beginner,,32343,0,0,2,0.6381048387,24.237704918,2.036664421,0,0,4.0573770492,138489
OTHER,elementary,,22000,0,0,,,24.300943184,0.8023130474,,,4.265326746,138490
OTHER,elementary,Corporate,19824,0,1,0,7.7618055556,24.744778801,1.8269705816,0,0,4.6132719515,138513
2NDFL,elementary,,16870,0,0,0,,23.584699454,0.659847294,,,3.5,138522
OTHER,advanced,Corporate,28787,0,1,0,10.919287634,24.911168501,0.2978142077,1,1,4.8015794595,138536
OTHER,high,,30000,0,0,1,0.7264112903,24.428961749,1.6632607231,0,0,3.9918032787,138555
OTHER,high,Corporate,32790,0,1,0,,24.51991167,0.8322404372,0,0,4.4514185194,138587
OTHER,elementary,Corporate,20162,0,1,0,1349.8628136,23.412358709,0.7740025451,0,1,3.3192080246,138597
2NDFL,elementary,Corporate,36540,0,0,0,0.4993727599,24.56557377,1.2804925518,1,1,4.5136612022,138600
2NDFL,elementary,,20130,0,0,1,0.1222894265,23.84109589,1.8054794521,3,4,3.2712328767,138626
2NDFL,elementary,,25389,0,0,2,1.3737007168,24.830601093,2.6303840108,0,2,4.718579235,138639
2NDFL,elementary,,11888,0,0,0,,23.740437158,11.418032787,1,1,3.6830601093,138641
2NDFL,elementary,,26413,0,0,,,23.683060109,1.9714424732,,,3.6229508197,138662
2NDFL,elementary,,40713,0,0,0,2.5639784946,24.593876787,1.9582603488,0,0,4.3253836365,138717
2NDFL,elementary,,21679,0,0,0,,23.978142077,1.2618534321,0,1,3.7158469945,138731
OTHER,elementary,Corporate,34388,0,1,0,,23.584602141,0.4972677596,0,0,3.5270678943,138735
OTHER,elementary,Corporate,19153,0,1,0,,23.256531177,2.5414626843,0,0,2.6428325473,138742
OTHER,elementary,Corporate,21707,0,1,1,0.4105286738,23.350684932,1.3095890411,0,0,3.3342465753,138771
OTHER,elementary,Corporate,32353,0,1,,,23.830601093,5.2286099259,,,3.7568306011,138776
2NDFL,elementary,,19600,0,0,0,18.173655914,23.446575342,1.405644135,1,1,3.3534246575,138791
2NDFL,elementary,,10867,0,0,,,24.77438431,0.5175537091,,,2.7369863014,138809
2NDFL,beginner,,22685,0,0,0,,23.391780822,1.0329440826,1,1,1.9232876712,138810
OTHER,high,Corporate,24630,0,1,0,,24.569436335,0.5365596227,,,4.4817651022,138829
OTHER,advanced,Corporate,20825,0,1,,,24.254098361,0.3469945355,,,4.174863388,138846
OTHER,elementary,Corporate,40198,0,1,1,0.6936379928,24.626042368,5.1657683958,0,0,4.5876862041,138850
OTHER,elementary,Corporate,24704,0,1,1,0.8529793907,23.291294259,2.6775956284,0,0,1.340609327,138872
OTHER,advanced,,30000,0,0,2,-0.755846774,24.536986301,0.3917808219,1,1,4.1424657534,138898
OTHER,elementary,Corporate,14415,0,1,,,23.369863014,0.4217531252,,,3.2904109589,138901
OTHER,elementary,Corporate,29671,0,1,0,,23.457534247,1.5479452055,0,0,0.7464855154,138902
OTHER,elementary,Corporate,19715,0,1,0,,24.53050378,0.4976270679,0,0,4.4318736432,138913
OTHER,advanced,Corporate,11568,0,1,,,23.43989071,1.368852459,,,2.4236469796,138914
OTHER,high,,23000,0,0,0,,24.862976271,4.5177707912,1,2,3.2786885246,138954
2NDFL,advanced,,30051,0,0,1,1.0513216846,23.404371585,3.7459016393,1,1,3.3142076503,138955
2NDFL,elementary,,29910,0,0,,,23.056359009,0.6755370911,,,0.7440302418,138984
OTHER,elementary,Corporate,35054,0,1,,,23.844262295,1.1356089528,,,3.7896174863,138994
2NDFL,elementary,,26956,0,0,1,1.7319668459,23.956284153,0.7659405644,0,0,3.8961748634,139003
OTHER,high,Corporate,24128,0,1,1,0.5680555556,23.909836066,0.7615764653,0,0,3.8142076503,139016
OTHER,high,Corporate,24128,0,1,1,0.5680555556,23.909836066,0.7615764653,0,0,3.8142076503,139017
2NDFL,elementary,Corporate,18857,0,1,1,0.663172043,24.180327869,0.614888839,0,0,4.0519125683,139021
OTHER,advanced,Corporate,29800,0,1,,,23.329478254,0.5491803279,,,3.2418070215,139022
OTHER,elementary,Corporate,21373,0,1,0,0.6995519713,24.454719665,0.3314319934,0,0,4.386226514,139029
OTHER,high,Corporate,9208,0,1,1,10.692697133,24.289617486,0.2103825137,0,0,4.0546448087,139038
OTHER,elementary,Corporate,22534,0,1,,,23.663934426,2.4722359458,,,3.5407290965,139054
OTHER,elementary,,26905,0,0,,,23.612021858,0.3633879781,,,3.5027322404,139095
OTHER,advanced,Corporate,12220,0,1,,,23.346994536,0.8325847743,,,3.1448087432,139102
OTHER,high,Corporate,17882,0,1,0,0.6922491039,23.31147541,1.4821019537,0,0,3.2295081967,139103
OTHER,elementary,,50000,0,0,1,0.4735887097,24.593659705,0.8183172393,1,1,3.6803278689,139197
OTHER,elementary,Corporate,24000,0,1,,,24.773426155,1.6145220451,,,4.713152182,139209
2NDFL,elementary,,31900,0,0,,,23.718579235,1.1335429299,,,3.6666666667,139211
OTHER,high,Corporate,34356,0,1,,,23.521857923,1.8424133543,,,2.7903585598,139216
OTHER,elementary,,57015,0,0,1,0.6327060932,24.900119769,0.5439553859,0,0,3.1932704544,139233
OTHER,elementary,,52376,0,0,0,18.663620072,24.483688899,0.7247847893,0,0,3.9480874317,139239
2NDFL,advanced,,25212,0,0,0,3.4033602151,23.37939217,1.1081592934,1,1,3.3656935399,139249
OTHER,advanced,Corporate,12195,0,1,0,1346.3704301,24.972063777,0.5337076128,1,1,4.0573770492,139268
OTHER,elementary,,24000,0,0,1,0.8895609319,24.650991841,3.5546448087,,,0.6263343065,139269
OTHER,advanced,Corporate,15160,0,1,0,5.1831541219,23.007508047,1.5116176361,0,1,2.9006587319,139273
OTHER,high,Corporate,15375,0,1,0,,23.240025451,1.935915862,0,0,3.1468747661,139285
2NDFL,elementary,,52526,0,0,1,1.3412858423,23.300299424,0.5578336702,2,2,3.2235870948,139300
OTHER,advanced,Corporate,10863,0,1,0,0.4031810036,24.475409836,0.905060259,0,0,4.2431693989,139317
2NDFL,elementary,,16560,0,0,,,24.068306011,1.3910622053,,,0.5554457669,139328
OTHER,advanced,Corporate,16499,0,1,,,23.023025676,0.4863387978,,,2.8065873194,139378
OTHER,advanced,Corporate,17715,0,1,0,0.9869399642,24.147540984,0.9227187664,0,0,3.281420765,139396
OTHER,elementary,,15818,0,0,,,23.816939891,0.5663822142,,,3.5546448087,139404
2NDFL,advanced,,12606,0,0,1,0.8564292115,23.93715847,0.4518826259,2,2,0.0929785164,139410
2NDFL,beginner,,39150,0,0,0,0.3407706093,24.163934426,1.9517927989,0,0,4.1393442623,139411
2NDFL,beginner,,39150,0,0,0,0.3407706093,24.163934426,1.9517927989,0,0,4.1393442623,139412
OTHER,elementary,Corporate,18427,0,1,,,23.969945355,1.2009356988,,,3.868852459,139430
OTHER,elementary,,50000,0,0,0,1.2728718638,24.120368291,1.5696833595,0,0,1.914888839,139451
2NDFL,elementary,,23191,0,0,0,,24.569690845,2.2765401602,0,0,4.1888689273,139457
OTHER,advanced,Corporate,17874,0,1,,,23.081083913,2.2564263792,,,3.0399880231,139479
OTHER,elementary,Corporate,10973,0,1,,,23.647540984,0.4600943184,,,3.2513661202,139489
2NDFL,advanced,,22108,0,0,0,1.1142697133,24.120218579,4.3825136612,0,0,2.2372408114,139526
OTHER,elementary,,30000,0,0,,,24.254098361,1.9981810016,,,3.1324275769,139545
2NDFL,advanced,,21173,0,0,2,0.4419354839,24.005464481,1.6810764279,0,0,3.4699453552,139551
